Age,Gender,Geography,PreviousPurchases,Salary,NumChildren,Product,EducationLevel,MaritalStatus,EmploymentStatus,HousingStatus,CreditScore,InternetUsage,NumberOfCars,HealthStatus,ShoppingFrequency,MembershipDuration,PurchaseFlag
27,Male,Europe,4090.244195703741,75992.78799602433,2,Mobile Phone,High School,Divorced,Student,Rent,319,1.280896228769346,2,Fair,4,5,1
46,Female,Africa,7483.756444179725,121980.95027198084,4,Mobile Phone,PhD,Single,Student,Rent,837,6.854229156894735,0,Excellent,16,19,1
33,Male,South America,1092.0172156242265,112571.52328036587,1,Mobile Phone,PhD,Single,Student,Own,388,8.06696418809936,2,Excellent,17,13,1
53,Male,Asia,8774.262509191132,137041.5156713348,2,Mobile Phone,High School,Widowed,Unemployed,Living with Parents,799,5.593919032363288,0,Excellent,19,1,1
37,Male,Europe,2971.4386483009985,66246.39275229172,2,Mobile Phone,High School,Widowed,Employed,Own,639,9.692307580072173,0,Fair,15,10,1
62,Female,Africa,4094.2571094641085,94388.50272817707,1,Mobile Phone,Bachelor,Single,Student,Own,355,1.3449617767068094,1,Excellent,7,4,0
54,Male,Europe,8055.743085309334,119649.6142956921,3,Mobile Phone,High School,Married,Employed,Rent,754,5.718835321483135,2,Poor,2,11,0
39,Male,Africa,6406.171677100957,136762.52953121782,4,Mobile Phone,High School,Widowed,Unemployed,Rent,527,3.8162230693314583,1,Good,8,6,1
24,Female,Africa,3155.4170995265645,133328.06055869503,0,Mobile Phone,Bachelor,Widowed,Student,Rent,361,9.76191781302914,2,Excellent,13,3,1
40,Male,Africa,2331.451200133939,80517.28727584456,3,Mobile Phone,PhD,Married,Retired,Living with Parents,540,9.612892959340227,0,Poor,13,5,1
58,Female,South America,9581.37304223484,137891.51837902114,4,Mobile Phone,Master,Married,Unemployed,Own,683,1.8721388194320037,0,Poor,8,12,1
57,Female,Africa,968.9859742127095,77727.24870807864,0,Mobile Phone,High School,Widowed,Retired,Own,745,4.538433946322252,1,Excellent,1,1,1
46,Male,Africa,142.91757523247864,137368.188338545,2,Mobile Phone,PhD,Single,Unemployed,Own,793,2.9859130441135697,2,Excellent,17,13,0
33,Male,Europe,6762.0555326348685,121006.2048963118,2,Mobile Phone,PhD,Widowed,Retired,Living with Parents,701,8.469457490449615,2,Excellent,7,11,0
55,Female,Africa,6183.296828116932,48814.229885041925,2,Mobile Phone,Master,Married,Unemployed,Rent,755,9.205863781058888,1,Excellent,8,14,1
45,Male,South America,7402.37823322266,140856.79763990425,4,Mobile Phone,High School,Widowed,Employed,Rent,838,8.969095200823238,0,Excellent,18,14,1
65,Male,Europe,7343.1749329295635,51520.39682139605,1,Mobile Phone,PhD,Divorced,Employed,Living with Parents,650,4.21275677405147,1,Fair,10,14,1
55,Male,Africa,8646.26535993363,138094.59508351036,2,Mobile Phone,PhD,Married,Student,Living with Parents,729,3.7196980699267543,1,Fair,1,3,1
48,Male,Europe,9228.875045043722,99964.17902837599,2,Mobile Phone,High School,Widowed,Student,Rent,596,7.086523471839285,0,Good,4,14,0
31,Female,South America,7772.7434237530715,106758.89393608541,2,Mobile Phone,High School,Divorced,Student,Own,384,9.379461042205367,1,Poor,9,1,1
50,Female,Europe,2399.6987360587577,34213.35279230599,4,Mobile Phone,PhD,Married,Unemployed,Rent,686,1.5556355223089242,2,Poor,5,9,0
26,Male,South America,4688.612165159844,28546.333697098635,0,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,613,1.5171405627507586,2,Poor,8,9,0
44,Female,Asia,6452.980882493302,145884.3331642398,3,Mobile Phone,Bachelor,Single,Unemployed,Living with Parents,645,4.631984130016074,1,Good,7,19,0
41,Male,Africa,5439.716161562946,63800.60434434512,2,Mobile Phone,PhD,Married,Retired,Rent,810,4.766295814417774,0,Fair,5,6,1
30,Male,South America,1673.0853731027844,129768.24562562247,3,Mobile Phone,High School,Divorced,Retired,Own,777,5.4357257790653,2,Good,14,3,0
43,Male,Africa,5933.803003178053,111581.8085247125,1,Mobile Phone,High School,Single,Unemployed,Living with Parents,419,5.493671335649755,2,Excellent,6,8,0
46,Male,South America,8876.633629396358,98537.98954994604,1,Mobile Phone,Bachelor,Divorced,Retired,Living with Parents,724,5.177904278889094,1,Fair,15,6,1
68,Female,North America,4243.320510324467,109077.29377469154,1,Mobile Phone,Bachelor,Married,Employed,Living with Parents,502,8.043841715323884,0,Excellent,7,9,1
66,Male,North America,6722.434961910494,31620.332127489328,2,Mobile Phone,Master,Married,Employed,Rent,529,7.883126031250555,2,Good,8,3,1
60,Female,North America,6197.749434135748,73611.38202079023,3,Mobile Phone,Bachelor,Married,Unemployed,Rent,588,7.7562571541183605,0,Poor,3,15,1
45,Male,South America,3832.727054859709,98919.930778132,0,Mobile Phone,High School,Single,Employed,Living with Parents,337,3.939122518036938,2,Excellent,9,13,0
45,Female,Africa,5696.184950757605,132783.18413769064,4,Mobile Phone,Bachelor,Widowed,Retired,Rent,445,1.16572704058567,0,Good,7,4,0
25,Female,North America,2181.099135598724,112909.35544816048,3,Mobile Phone,PhD,Married,Student,Own,737,8.402016304087129,2,Fair,13,15,0
40,Female,Africa,5506.461861082356,52864.94466576289,4,Mobile Phone,Master,Single,Student,Rent,348,9.344354390439243,1,Excellent,1,1,1
46,Female,South America,8008.412945854754,148040.4176858178,3,Mobile Phone,Master,Single,Unemployed,Living with Parents,616,6.1670167006546155,0,Fair,1,5,0
22,Male,Africa,7613.582918953536,103594.75680662008,2,Mobile Phone,High School,Married,Employed,Own,827,2.084350095931982,0,Good,14,14,0
59,Female,Africa,3643.750043090009,85171.16035216392,0,Mobile Phone,PhD,Married,Student,Rent,513,2.4215490600352423,2,Excellent,7,10,1
24,Male,North America,1209.643637474437,121579.24576928641,2,Mobile Phone,Bachelor,Married,Student,Living with Parents,842,8.710938054557257,0,Good,11,18,1
59,Female,Europe,8019.4313938946725,98351.05258174353,1,Mobile Phone,Master,Married,Student,Living with Parents,394,6.966324456346125,0,Excellent,19,1,0
53,Female,Asia,2723.886985995776,112298.51100191385,0,Mobile Phone,Master,Widowed,Unemployed,Own,799,3.2145277421891683,2,Excellent,5,15,0
58,Female,South America,625.1332953994704,100227.32110229187,3,Mobile Phone,PhD,Widowed,Employed,Rent,773,2.6784717501065014,1,Good,18,3,0
44,Male,South America,4507.4103061384285,43248.94315013222,2,Mobile Phone,Master,Divorced,Employed,Rent,437,3.6288224518651635,1,Fair,12,14,1
63,Female,South America,7420.758242510821,90636.2879088918,4,Mobile Phone,PhD,Widowed,Student,Rent,356,3.771899807638475,1,Poor,15,12,1
19,Male,Asia,8104.084070842958,56803.14995370698,2,Mobile Phone,High School,Divorced,Employed,Rent,465,8.3565226303175,2,Excellent,17,7,1
42,Male,Europe,9823.801277297145,94137.49787724618,2,Mobile Phone,Master,Divorced,Employed,Own,504,9.074538971256981,1,Fair,4,14,0
26,Male,Africa,1975.136071898223,36315.46068921618,3,Mobile Phone,Bachelor,Single,Student,Living with Parents,441,3.265006561825783,0,Fair,2,19,0
44,Female,South America,3008.5690195592747,50155.54862328998,3,Mobile Phone,PhD,Widowed,Unemployed,Living with Parents,353,2.7275129829765143,0,Fair,2,4,0
18,Female,Africa,6133.955934947023,125133.93714839935,1,Mobile Phone,High School,Widowed,Student,Living with Parents,453,5.9767930233596775,1,Fair,1,13,1
40,Female,North America,8132.302601448646,72685.1706732214,0,Mobile Phone,Bachelor,Widowed,Employed,Rent,525,6.107517661262557,0,Excellent,17,14,1
27,Female,North America,2417.3427103006743,107592.03513384255,2,Mobile Phone,PhD,Single,Employed,Rent,584,3.04192322477744,0,Poor,10,8,0
59,Female,North America,4158.153058700216,84720.30383862491,4,Mobile Phone,Bachelor,Divorced,Employed,Rent,361,8.362807916169682,1,Poor,5,18,0
69,Female,South America,4143.166617679672,64290.64127500961,3,Mobile Phone,Master,Widowed,Unemployed,Rent,691,9.280542229529463,2,Fair,17,5,1
42,Female,Asia,7752.073657673379,84372.78255408908,3,Mobile Phone,High School,Married,Employed,Living with Parents,701,1.732356017877565,1,Excellent,15,11,0
20,Male,South America,2485.2288362213217,125781.01905225852,1,Mobile Phone,PhD,Single,Employed,Living with Parents,666,7.834868025567204,2,Poor,19,9,0
23,Female,North America,9690.709691489683,56608.08628933517,0,Mobile Phone,PhD,Single,Employed,Own,460,5.5135382139329865,0,Fair,7,1,0
23,Male,North America,5153.591745091077,74787.66954937013,1,Mobile Phone,High School,Single,Unemployed,Own,347,2.760581169080011,1,Fair,18,6,1
19,Male,South America,2892.4616823926094,46335.82697835233,3,Mobile Phone,Bachelor,Single,Student,Rent,685,4.863212547156801,0,Good,9,8,1
35,Female,Asia,2914.412191213017,65654.5655609042,4,Mobile Phone,High School,Divorced,Employed,Own,548,5.5554073462574545,0,Good,10,1,0
40,Female,Asia,281.1698683693078,135064.26217569847,1,Mobile Phone,High School,Divorced,Employed,Living with Parents,325,6.2733330670115866,2,Good,7,4,1
19,Male,Africa,6955.065818487272,122143.92657710632,2,Mobile Phone,High School,Widowed,Unemployed,Living with Parents,444,1.3038151465496313,0,Excellent,18,13,0
29,Male,Europe,7781.888196488418,68569.9880566196,3,Mobile Phone,High School,Widowed,Retired,Living with Parents,559,7.269273338028279,2,Fair,2,12,0
39,Female,North America,421.03495194452694,37211.295928100386,3,Mobile Phone,Master,Single,Unemployed,Living with Parents,308,5.577832203035419,1,Poor,16,4,1
54,Male,Asia,5900.751937396438,74596.10310696409,1,Mobile Phone,PhD,Married,Retired,Rent,799,6.758362319089993,0,Poor,15,15,1
37,Male,North America,7838.559410927177,120323.91273035442,4,Mobile Phone,Bachelor,Divorced,Retired,Rent,565,8.64886200772893,2,Good,19,10,0
56,Male,Europe,3824.776479070922,25694.129604524554,1,Mobile Phone,Bachelor,Single,Retired,Own,540,6.089865327239972,1,Fair,8,7,1
41,Male,North America,4384.141670261428,116894.28853477215,4,Mobile Phone,High School,Divorced,Retired,Rent,624,9.05974156274577,0,Excellent,15,19,1
65,Female,Asia,3680.086509130188,108388.29100516583,3,Mobile Phone,High School,Single,Retired,Own,476,8.1375447308626,1,Excellent,8,1,0
37,Female,Africa,3224.9421138080925,28404.362523420343,1,Mobile Phone,Bachelor,Married,Unemployed,Living with Parents,769,6.667134197828739,0,Excellent,7,9,0
18,Male,South America,4962.303064154015,102633.23761001135,0,Mobile Phone,Bachelor,Single,Employed,Own,788,6.233025149967364,0,Poor,18,5,0
18,Male,South America,1744.396535318923,58825.26010597715,1,Mobile Phone,Master,Single,Unemployed,Rent,830,4.889584512355993,1,Good,13,9,0
34,Male,Asia,4462.808044195403,43047.09164346493,1,Mobile Phone,High School,Single,Student,Rent,336,8.917279295369877,0,Excellent,11,15,0
18,Female,Asia,9424.068730294834,70034.65366808919,0,Mobile Phone,Bachelor,Married,Unemployed,Living with Parents,524,4.7212977570199905,1,Good,5,4,1
69,Female,Europe,371.2807681924112,46700.40888820166,0,Mobile Phone,PhD,Widowed,Employed,Rent,541,1.1869652429252338,0,Poor,8,5,0
62,Male,North America,1730.9598169449848,127192.26418845222,2,Mobile Phone,Master,Widowed,Employed,Living with Parents,689,1.3037903975230043,0,Fair,2,18,0
47,Male,Europe,7799.253667399568,116460.06575661428,0,Mobile Phone,Master,Widowed,Student,Rent,619,9.33001832003816,0,Excellent,4,9,1
58,Male,South America,1407.3651901457456,147497.8835525613,4,Mobile Phone,High School,Single,Student,Living with Parents,842,2.069235878921724,2,Good,15,18,1
64,Female,North America,2785.6809050771803,89429.73003504187,2,Mobile Phone,Master,Widowed,Unemployed,Own,332,8.08235234224751,0,Poor,13,16,1
20,Male,Europe,4602.905348039122,31596.75683080805,4,Mobile Phone,Master,Single,Unemployed,Own,828,8.649535499899272,0,Poor,17,7,0
63,Male,South America,9437.306350646935,67809.92081389014,2,Mobile Phone,PhD,Divorced,Student,Living with Parents,472,5.961565875018249,2,Good,18,4,1
28,Male,North America,1916.6617543053376,129022.81635982479,2,Mobile Phone,Master,Single,Student,Own,527,8.559580690451744,2,Good,9,18,1
41,Male,Africa,9238.537480642732,71592.2174079952,4,Mobile Phone,PhD,Divorced,Unemployed,Rent,387,1.9572501864933969,0,Good,5,7,0
39,Male,Africa,7213.392675857241,79237.76651843563,3,Mobile Phone,Master,Single,Student,Living with Parents,532,9.991351323619476,0,Poor,4,6,1
61,Female,Europe,6744.334626257403,73556.21215847693,3,Mobile Phone,Master,Married,Student,Own,336,6.375100389988482,0,Fair,14,15,0
62,Female,Asia,7263.070988095317,50599.22970889,1,Mobile Phone,High School,Married,Unemployed,Own,647,8.676737667930823,1,Excellent,17,1,0
43,Female,North America,409.34152779644074,29515.377471388107,3,Mobile Phone,High School,Widowed,Employed,Rent,582,3.459100277967433,1,Good,15,4,1
30,Male,Europe,1079.1125845882414,43472.842107122386,1,Mobile Phone,High School,Married,Student,Own,447,3.801259382902493,1,Poor,16,14,1
18,Female,Asia,3414.9311345282613,67312.6001037588,3,Mobile Phone,High School,Single,Retired,Own,762,2.382195871278061,0,Excellent,3,13,1
41,Male,Asia,832.2785781719087,51906.8995949776,1,Mobile Phone,Bachelor,Married,Student,Living with Parents,407,7.449669537700986,0,Poor,13,7,0
27,Female,North America,9877.138124004678,94455.57599876697,1,Mobile Phone,High School,Married,Unemployed,Rent,369,1.2124577288655995,1,Poor,9,19,0
52,Female,North America,5846.080860637258,99807.73591855091,0,Mobile Phone,High School,Single,Retired,Own,409,1.9732504001829658,2,Good,2,5,0
41,Male,Asia,4924.702344315542,94108.58972882404,1,Mobile Phone,High School,Widowed,Retired,Living with Parents,761,2.5566381712278203,2,Good,16,12,0
45,Male,South America,7876.566670500534,31039.474667474664,4,Mobile Phone,Master,Widowed,Student,Own,466,7.219183609048432,0,Good,1,4,0
53,Male,Europe,9771.8961474387,106691.84159564007,4,Mobile Phone,Master,Widowed,Unemployed,Living with Parents,676,6.889782764506302,0,Good,8,17,1
33,Female,North America,9555.78700083927,69995.33300861402,1,Mobile Phone,Master,Divorced,Unemployed,Rent,661,6.59355894756162,0,Good,4,8,1
57,Male,Asia,7951.342359408091,134160.641043554,4,Mobile Phone,High School,Widowed,Student,Rent,329,4.71233599648982,1,Excellent,2,12,0
33,Female,South America,3834.024945912677,88329.86796811412,3,Mobile Phone,PhD,Single,Employed,Rent,349,9.410765507550234,1,Fair,15,10,1
34,Female,Africa,752.9989666212764,30986.90695151803,4,Mobile Phone,Bachelor,Widowed,Retired,Own,583,9.666673467776521,1,Excellent,5,16,1
68,Female,Asia,1073.9320795179035,21198.351635072442,0,Mobile Phone,PhD,Single,Unemployed,Own,500,4.3269514807837375,0,Excellent,1,8,0
32,Male,South America,111.40817386641606,111326.59801170012,4,Mobile Phone,PhD,Divorced,Unemployed,Living with Parents,551,5.736246782573913,2,Poor,17,15,0
33,Male,Africa,118.8381479260734,72066.39571610093,3,Mobile Phone,PhD,Married,Student,Rent,346,7.249556199902155,1,Excellent,3,3,0
32,Male,South America,9370.575809441272,57439.46357814316,3,Mobile Phone,PhD,Single,Student,Rent,472,3.4113629915052925,2,Good,14,4,1
51,Female,North America,9277.46799515424,78133.27532043774,1,Mobile Phone,Bachelor,Divorced,Employed,Living with Parents,428,7.866264562282205,2,Excellent,11,5,1
28,Female,Asia,6708.782617077541,29411.076249007867,2,Mobile Phone,PhD,Divorced,Student,Living with Parents,493,7.9256246985598615,2,Fair,14,5,1
18,Male,Africa,7294.099569780995,70957.96351654359,3,Mobile Phone,High School,Married,Unemployed,Own,795,5.507881777962539,2,Good,9,16,0
32,Female,South America,5180.763720835374,60910.9685792997,1,Mobile Phone,PhD,Single,Retired,Rent,775,4.741078325568809,2,Poor,2,16,1
43,Female,Africa,2454.638335274491,124024.58812620521,1,Mobile Phone,Bachelor,Widowed,Unemployed,Own,655,6.768125873743982,1,Excellent,6,10,0
68,Female,Europe,9152.41198617721,42731.020999104,4,Mobile Phone,Bachelor,Divorced,Unemployed,Living with Parents,834,1.1468934222451104,2,Poor,17,5,0
21,Male,Asia,2849.145526857565,118321.19745865771,4,Mobile Phone,PhD,Widowed,Student,Rent,716,8.702440963174475,0,Fair,3,13,0
60,Female,North America,7422.7454834013815,85052.32923249716,1,Mobile Phone,High School,Single,Employed,Living with Parents,529,8.781219907884106,1,Poor,5,14,1
22,Female,Africa,2529.8132787664085,30645.43338110552,0,Mobile Phone,PhD,Single,Retired,Living with Parents,347,5.546674276462046,2,Fair,16,10,0
52,Male,South America,8714.46933868686,146058.21128677152,1,Mobile Phone,Master,Married,Student,Rent,699,1.1499598477080681,2,Excellent,4,18,1
30,Male,Africa,6547.270400812263,115447.25441787299,4,Mobile Phone,Bachelor,Widowed,Retired,Own,794,4.342772908240592,1,Excellent,4,17,0
27,Male,South America,6462.680703511647,53812.25474757584,3,Mobile Phone,PhD,Single,Student,Living with Parents,722,5.096134743628757,2,Good,3,4,1
28,Male,Africa,1063.9356437450074,95627.92751810809,0,Mobile Phone,Master,Married,Retired,Living with Parents,434,8.564932741727478,0,Excellent,13,1,0
35,Male,North America,4252.742141375096,136991.61887581635,2,Mobile Phone,High School,Divorced,Unemployed,Living with Parents,617,1.308378735957544,2,Good,15,7,0
51,Male,North America,5296.594224741033,141004.90582018823,3,Mobile Phone,Master,Widowed,Unemployed,Own,636,5.570877297748594,1,Good,17,11,0
56,Female,Asia,3010.9592552699896,115050.5452257636,4,Mobile Phone,Bachelor,Married,Student,Own,403,5.135793016329625,1,Excellent,11,11,1
58,Female,North America,8821.64865715131,114597.12009835689,3,Mobile Phone,Master,Married,Student,Own,815,2.9952769482571853,1,Fair,6,18,0
59,Female,Africa,8392.932420961095,56056.96211313295,3,Mobile Phone,Master,Divorced,Unemployed,Rent,581,3.1907716723931774,0,Fair,10,18,0
67,Female,Africa,4986.847032191047,148669.05365496885,4,Mobile Phone,Master,Married,Student,Own,696,6.228225953168744,2,Fair,1,9,1
40,Male,North America,3466.3089061767378,51652.55662896102,3,Mobile Phone,High School,Married,Retired,Living with Parents,726,9.718309929560796,1,Excellent,6,18,0
24,Female,Europe,8035.26849285588,31622.836027850062,1,Mobile Phone,High School,Divorced,Retired,Living with Parents,384,8.136388031278653,0,Good,19,16,0
56,Male,Africa,2049.225330658264,147059.42257247985,0,Mobile Phone,High School,Married,Student,Rent,588,5.501234534228679,0,Fair,13,18,1
20,Male,Asia,808.0115194269644,39869.91034624602,4,Mobile Phone,High School,Widowed,Retired,Own,622,6.16676461224351,1,Poor,7,19,0
29,Female,Europe,552.5338121122825,87809.75218578985,0,Mobile Phone,PhD,Single,Retired,Rent,818,6.167345056833867,1,Poor,13,14,1
24,Female,North America,482.96428289020224,80871.64249738687,1,Mobile Phone,Master,Married,Unemployed,Living with Parents,375,7.313480777979082,0,Excellent,4,12,0
66,Male,South America,4939.997699054767,130266.78305571694,4,Mobile Phone,Bachelor,Married,Employed,Own,742,4.035865653621691,1,Fair,6,12,0
43,Male,Africa,2627.604997383666,71565.69941842134,1,Mobile Phone,Master,Single,Retired,Rent,664,7.08463797220041,1,Fair,15,10,0
50,Male,South America,6934.71370148328,85283.58979090565,2,Mobile Phone,PhD,Married,Student,Own,365,3.28908266749373,0,Fair,12,19,0
54,Male,Asia,6573.526583001003,25685.900926930084,2,Mobile Phone,Master,Divorced,Employed,Own,403,8.226568651626383,2,Excellent,18,2,1
65,Female,Europe,5465.998070725846,47018.85018642666,2,Mobile Phone,Master,Widowed,Retired,Living with Parents,343,9.463203402958836,1,Good,6,6,1
32,Male,South America,3593.148486136833,128289.43557973267,0,Mobile Phone,Bachelor,Divorced,Employed,Living with Parents,717,6.048590942326777,0,Fair,5,15,0
19,Female,Asia,8519.516825358729,82186.95630929354,2,Mobile Phone,Bachelor,Single,Employed,Living with Parents,439,1.6431450563072056,1,Poor,12,19,1
58,Male,South America,7126.05725767053,50021.123601481435,2,Mobile Phone,Bachelor,Divorced,Employed,Rent,433,7.406374160715669,1,Excellent,17,11,0
24,Male,South America,2788.1086279134197,67957.95466973449,1,Mobile Phone,Master,Widowed,Unemployed,Rent,787,9.347150179739886,2,Fair,10,12,0
49,Male,Asia,5066.7177569037485,57062.43099952713,3,Mobile Phone,PhD,Married,Employed,Rent,523,9.498081524410122,1,Good,8,2,0
21,Female,Africa,1647.0849673602063,92308.70495223951,3,Mobile Phone,High School,Divorced,Unemployed,Own,379,9.19697735973056,1,Good,16,19,1
37,Male,South America,3354.885281908881,26687.982368860896,2,Mobile Phone,High School,Married,Student,Own,708,6.070518481921539,1,Excellent,15,5,0
67,Female,Asia,9971.687810348983,49246.08059698652,3,Mobile Phone,Master,Married,Student,Living with Parents,777,9.262804302373656,0,Excellent,14,19,1
53,Female,South America,2316.05778064524,66145.44946825234,2,Mobile Phone,High School,Widowed,Employed,Own,642,3.4122454559461906,1,Fair,18,19,0
49,Female,Africa,7013.193321609571,140667.8334762843,2,Mobile Phone,High School,Widowed,Unemployed,Own,739,2.294721455838819,1,Fair,16,9,1
45,Male,Asia,2460.3445931925803,101026.16723635043,0,Mobile Phone,Master,Married,Retired,Living with Parents,407,5.2893806503658745,0,Excellent,8,12,0
30,Female,South America,9387.531936157533,85552.9752296289,4,Mobile Phone,Master,Widowed,Student,Rent,412,1.277981769390081,1,Fair,1,13,0
18,Female,North America,3170.3151654046387,44807.04899132784,3,Mobile Phone,PhD,Married,Retired,Living with Parents,474,1.695334080205996,1,Excellent,7,10,0
52,Male,Africa,3532.221839002422,92520.8926246278,2,Mobile Phone,High School,Married,Employed,Own,825,6.412368365757188,1,Poor,4,19,1
65,Male,South America,5979.211753355254,140771.2415693472,3,Mobile Phone,Master,Divorced,Unemployed,Living with Parents,429,7.336171985681971,2,Excellent,6,11,1
47,Female,Europe,5922.306534037853,93620.20959353185,0,Mobile Phone,High School,Married,Retired,Own,401,2.248294529719211,0,Good,15,19,0
53,Female,Asia,5832.85625899208,41420.627404121566,0,Mobile Phone,Bachelor,Single,Unemployed,Living with Parents,537,4.072081619657846,0,Excellent,11,3,0
42,Male,South America,5775.221217221783,149625.46963571926,2,Mobile Phone,Bachelor,Widowed,Student,Own,577,8.270209772907778,0,Good,10,5,0
33,Female,Africa,3190.650247830066,84851.48603997362,3,Mobile Phone,PhD,Single,Student,Own,541,2.8085500072797713,2,Fair,7,12,0
36,Female,Africa,4400.661211051563,61542.18424011808,3,Mobile Phone,Master,Single,Unemployed,Living with Parents,676,9.015292927164385,0,Fair,14,10,1
18,Female,Europe,5974.991087095673,85438.89720371098,3,Mobile Phone,High School,Divorced,Student,Own,552,6.054168942563204,0,Poor,6,4,1
22,Male,Europe,6745.574224304446,54279.80338113516,0,Mobile Phone,Bachelor,Single,Student,Own,573,6.340039460456719,0,Fair,5,13,1
68,Female,South America,2605.977233883589,23948.511812131055,1,Mobile Phone,Master,Widowed,Student,Own,530,2.350300160612053,1,Good,15,18,1
39,Male,North America,7044.603110859114,135637.7674768829,1,Mobile Phone,Bachelor,Married,Retired,Living with Parents,595,1.5548309645374456,2,Excellent,18,1,0
41,Male,Africa,9240.434876115103,75753.67600862181,3,Mobile Phone,Bachelor,Widowed,Student,Rent,314,4.264652053785919,1,Excellent,1,9,1
60,Male,North America,7603.484263103508,117876.0510319132,3,Mobile Phone,Master,Divorced,Unemployed,Rent,478,1.8533387003212831,0,Poor,11,3,0
62,Female,North America,933.904747944945,146263.19938607613,4,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,522,1.8980329988174933,1,Poor,1,15,0
69,Male,South America,4744.349578891208,102236.38494226465,2,Mobile Phone,Master,Married,Unemployed,Living with Parents,725,9.540195164823356,0,Fair,17,3,1
54,Female,Asia,4409.111971836837,109910.12401754831,0,Mobile Phone,PhD,Single,Unemployed,Rent,514,1.611984840060332,1,Excellent,18,11,0
53,Male,Asia,3431.382788980809,142621.3231877216,4,Mobile Phone,Master,Married,Retired,Living with Parents,681,4.954683684192001,1,Good,6,9,0
53,Female,Asia,4964.069385039732,87152.07798215443,3,Mobile Phone,Bachelor,Single,Unemployed,Own,346,7.8043823219703565,2,Poor,18,15,1
21,Female,Europe,4452.3743566588,61586.9841269043,1,Mobile Phone,Bachelor,Single,Retired,Living with Parents,649,3.5614293314472616,0,Fair,7,7,0
53,Female,Africa,161.08772395686807,139779.95336494542,1,Mobile Phone,High School,Single,Unemployed,Rent,803,5.480338338912996,2,Good,15,8,0
69,Male,Europe,2441.897253111492,28969.23414113194,4,Mobile Phone,PhD,Single,Unemployed,Own,408,4.240216134128014,0,Excellent,15,10,0
35,Female,Africa,2216.443238295238,47899.033986173104,1,Mobile Phone,Bachelor,Single,Retired,Rent,480,7.4202742385990526,0,Poor,4,11,1
67,Female,Africa,3557.6694583037156,64364.4041475931,1,Mobile Phone,PhD,Married,Retired,Rent,313,6.488230344317963,0,Good,6,7,1
33,Male,Africa,1827.12174307062,121674.51074695078,2,Mobile Phone,High School,Divorced,Unemployed,Own,529,3.7798886384599224,1,Excellent,8,11,1
58,Male,South America,771.2342927439686,137507.18807341187,3,Mobile Phone,PhD,Divorced,Unemployed,Rent,831,6.684989302528919,2,Poor,7,7,0
35,Female,Asia,2046.4672648466267,78732.25146890385,4,Mobile Phone,Master,Divorced,Employed,Rent,744,1.0277797884009219,0,Good,5,18,0
39,Male,Europe,8556.449185552703,57196.59991773766,0,Mobile Phone,PhD,Married,Unemployed,Rent,450,7.039147646498472,0,Good,6,11,1
19,Male,Europe,7990.689474558838,65917.3941613212,0,Mobile Phone,Bachelor,Widowed,Retired,Rent,834,8.035514901564195,1,Fair,7,6,1
38,Male,South America,4476.752354514873,105351.150850653,3,Mobile Phone,Bachelor,Married,Unemployed,Living with Parents,688,1.0619496269461524,0,Excellent,9,12,0
53,Female,Africa,8790.368836389758,40540.92515846541,0,Mobile Phone,Master,Divorced,Employed,Rent,500,6.946006261979416,0,Fair,2,10,1
61,Male,Asia,2403.3896193957607,91166.00216325808,1,Mobile Phone,Bachelor,Widowed,Unemployed,Living with Parents,833,5.947808317381078,1,Fair,16,1,1
56,Female,North America,5883.670497872394,96497.62874241536,2,Mobile Phone,High School,Single,Student,Rent,510,3.5458987083582065,1,Poor,2,17,1
64,Male,North America,1514.9562679094686,112021.24755314311,4,Mobile Phone,Bachelor,Divorced,Employed,Rent,765,2.7817434629322078,1,Fair,9,15,0
56,Male,South America,8350.666826538958,98506.72807690378,4,Mobile Phone,High School,Divorced,Retired,Living with Parents,744,9.616982207309468,2,Fair,6,16,0
46,Female,Asia,1392.75741916934,32604.23079059722,1,Mobile Phone,PhD,Single,Student,Own,530,5.334439869663828,2,Good,9,14,0
43,Male,North America,415.41557388658754,109543.85540372162,3,Mobile Phone,PhD,Widowed,Retired,Own,805,5.121536187405421,2,Excellent,8,1,1
38,Male,North America,2807.0978776751335,22827.165983179686,2,Mobile Phone,Bachelor,Single,Unemployed,Own,553,8.619462669171645,0,Fair,8,16,1
34,Male,Europe,9019.257384535531,70740.14446956772,0,Mobile Phone,Bachelor,Single,Employed,Rent,507,4.444425060222438,2,Good,5,3,1
33,Male,Asia,1381.625111071788,74218.18190277275,4,Mobile Phone,Master,Married,Retired,Own,822,8.251273868069015,0,Good,14,1,0
48,Female,North America,3373.635660085842,35161.96265871781,4,Mobile Phone,PhD,Single,Unemployed,Rent,366,6.107822351122976,2,Good,9,11,0
68,Female,Europe,3232.5084308207074,21281.42812659848,3,Mobile Phone,High School,Divorced,Retired,Rent,649,2.8971049213806443,0,Fair,11,3,0
26,Female,Asia,8036.298113559222,29251.039375227178,2,Mobile Phone,Master,Divorced,Student,Own,350,4.156796020987613,0,Excellent,2,16,1
48,Female,Africa,4273.101457822243,78018.9951100212,0,Mobile Phone,Master,Divorced,Unemployed,Living with Parents,615,1.20707468223319,1,Poor,9,3,0
